,id,zipcode,price,price_median,condition_type,status
6739,7972601900,98106,299950.0,315000.0,regular,buy
6741,8132700190,98117,430000.0,544000.0,regular,buy
6742,3904990430,98029,495000.0,575000.0,regular,buy
6743,5469700052,98031,275000.0,288200.0,regular,buy
6744,4006000509,98118,333000.0,367500.0,regular,buy
6745,9269750460,98023,247000.0,268450.0,regular,buy
6746,2721059173,98092,204555.0,309780.0,regular,buy
6748,4012800050,98001,175000.0,260000.0,regular,buy
6750,8572900275,98045,286000.0,399500.0,regular,buy
6751,993000950,98103,320000.0,550000.0,regular,buy
6756,7300400670,98092,277000.0,309780.0,regular,buy
6758,6163901381,98155,295000.0,375000.0,good,buy
6761,3876760430,98030,269950.0,282255.0,regular,buy
6764,8651401680,98042,198000.0,292000.0,regular,buy
6765,8011100050,98056,350000.0,380000.0,regular,buy
6766,3768000280,98034,350000.0,445950.0,regular,buy
6774,1025059181,98052,480000.0,615000.0,regular,buy
6775,3856900005,98115,535000.0,567000.0,regular,buy
6777,6824100005,98117,408000.0,544000.0,regular,buy
6779,7588700177,98117,310000.0,544000.0,regular,buy
6780,3303950080,98038,292000.0,342000.0,regular,buy
6781,985000950,98168,217000.0,235000.0,regular,buy
6784,6819100345,98109,700000.0,736000.0,regular,buy
6785,3276930420,98075,585000.0,739999.0,regular,buy
6788,1180008315,98178,212000.0,278277.0,good,buy
6789,8651510380,98074,310000.0,642000.0,regular,buy
6790,8651510380,98074,539000.0,642000.0,regular,buy
6791,9826701794,98122,390000.0,572000.0,regular,buy
6792,2790400380,98052,560000.0,615000.0,regular,buy
6795,686100380,98008,472000.0,545000.0,regular,buy
6796,4037400280,98008,502550.0,545000.0,regular,buy
6798,1450300050,98002,224950.0,235000.0,regular,buy
6800,624100010,98077,645000.0,652475.0,regular,buy
6803,7335400345,98002,135000.0,235000.0,regular,buy
6804,7215721330,98075,485000.0,739999.0,regular,buy
6806,2868900020,98042,215000.0,292000.0,regular,buy
6807,5703500130,98045,299500.0,399500.0,regular,buy
6808,3025059136,98004,800000.0,1150000.0,regular,buy
6809,6679000130,98038,275000.0,342000.0,regular,buy
6810,4222500020,98003,256400.0,267475.0,regular,buy
6811,3997500130,98155,310000.0,375000.0,regular,buy
6812,9834201205,98144,385000.0,450000.0,regular,buy
6813,806000020,98055,203000.0,294950.0,regular,buy
6814,507100005,98133,285000.0,375000.0,regular,buy
6815,8635760480,98074,473975.0,642000.0,regular,buy
6816,1328330190,98058,320000.0,335000.0,regular,buy
6820,617000089,98166,274000.0,390000.0,regular,buy
6821,3582750280,98028,347000.0,445000.0,regular,buy
6822,3438500430,98106,270000.0,315000.0,regular,buy
6824,2013801350,98198,220000.0,265000.0,regular,buy
6825,1320069163,98022,243000.0,279500.0,regular,buy
6827,3226049466,98115,340000.0,567000.0,regular,buy
6828,9822700285,98105,657500.0,675000.0,regular,buy
6829,538000250,98038,332500.0,342000.0,regular,buy
6830,5702450250,98045,340000.0,399500.0,regular,buy
6831,8835900086,98118,350000.0,367500.0,regular,buy
6834,8563010420,98008,450000.0,545000.0,regular,buy
6835,3361400190,98168,190000.0,235000.0,regular,buy
6837,6806100420,98058,299000.0,335000.0,regular,buy
6838,3204300225,98112,508000.0,915000.0,regular,buy
6839,8857640420,98038,294000.0,342000.0,regular,buy
6840,4443800130,98117,320000.0,544000.0,regular,buy
6843,2618300190,98042,255000.0,292000.0,good,buy
6845,424069150,98075,607500.0,739999.0,regular,buy
6848,3226059071,98033,426000.0,678350.0,good,buy
6849,524059093,98004,775000.0,1150000.0,regular,buy
6850,1568100225,98155,343000.0,375000.0,good,buy
6852,5198600005,98002,195000.0,235000.0,regular,buy
6856,1115800440,98052,525000.0,615000.0,regular,buy
6857,9407110680,98045,280000.0,399500.0,regular,buy
6859,993001330,98103,406100.0,550000.0,regular,buy
6861,5381000048,98188,110000.0,264000.0,regular,buy
6862,5605000595,98112,685000.0,915000.0,regular,buy
6863,1124000050,98177,461000.0,554000.0,good,buy
6868,3262300235,98039,1555000.0,1892500.0,regular,buy
6869,5104510130,98038,312000.0,342000.0,regular,buy
6870,7197350050,98052,507500.0,615000.0,regular,buy
6871,2822049148,98198,217000.0,265000.0,regular,buy
6872,7558300170,98034,439000.0,445950.0,regular,buy
6875,567000660,98144,425000.0,450000.0,regular,buy
6876,9214400396,98115,435000.0,567000.0,regular,buy
6877,9406520290,98038,305000.0,342000.0,regular,buy
6878,2112700895,98106,276000.0,315000.0,regular,buy
6882,5672000020,98055,272000.0,294950.0,regular,buy
6883,6668900005,98155,266000.0,375000.0,good,buy
6885,2872900050,98074,400000.0,642000.0,regular,buy
6886,4040600190,98007,509500.0,555000.0,regular,buy
6889,7788400170,98056,230000.0,380000.0,regular,buy
6890,3831000010,98031,235000.0,288200.0,regular,buy
6894,6882520050,98118,250000.0,367500.0,regular,buy
6895,2608300103,98106,225000.0,315000.0,regular,buy
6896,3530400080,98198,255000.0,265000.0,regular,buy
6897,1099760470,98023,161700.0,268450.0,regular,buy
6902,5249801440,98118,250000.0,367500.0,regular,buy
6907,871001365,98199,655000.0,689800.0,regular,buy
6909,1226039130,98177,355000.0,554000.0,regular,buy
6910,7254000050,98005,596000.0,765475.0,regular,buy
6915,3579000010,98028,428040.0,445000.0,regular,buy
6917,6819100122,98109,546000.0,736000.0,regular,buy
6918,3908100020,98115,540000.0,567000.0,good,buy
6919,6392001950,98115,435000.0,567000.0,regular,buy
6920,2872900280,98074,540000.0,642000.0,regular,buy
6921,6437400101,98106,284000.0,315000.0,regular,buy
6922,7227502155,98056,208000.0,380000.0,good,buy
6923,1115100169,98155,315000.0,375000.0,regular,buy
6924,2919702705,98117,417500.0,544000.0,regular,buy
6925,7302000500,98053,345000.0,635000.0,regular,buy
6926,6021503656,98117,375000.0,544000.0,regular,buy
6929,2621700010,98053,569000.0,635000.0,regular,buy
6931,1954440080,98074,532000.0,642000.0,regular,buy
6932,7452500285,98126,280000.0,395750.0,good,buy
6934,5153200651,98023,223000.0,268450.0,regular,buy
6935,2323069022,98027,390000.0,570500.0,regular,buy
6936,1328340380,98058,315000.0,335000.0,regular,buy
6940,2571900380,98022,225000.0,279500.0,regular,buy
6941,1026069120,98077,589900.0,652475.0,regular,buy
6942,3882320010,98052,565000.0,615000.0,regular,buy
6943,1377300020,98199,650000.0,689800.0,regular,buy
6944,1124000005,98177,499000.0,554000.0,regular,buy
6945,1151100010,98045,280000.0,399500.0,regular,buy
6949,8656300080,98014,265000.0,415000.0,regular,buy
6950,9517200290,98072,482000.0,515000.0,regular,buy
6955,8691310420,98075,635000.0,739999.0,regular,buy
6956,1402900380,98092,280500.0,309780.0,regular,buy
6957,2345500010,98003,210500.0,267475.0,regular,buy
6958,3279000460,98023,196500.0,268450.0,regular,buy
6961,8078410280,98074,550000.0,642000.0,regular,buy
6963,5702380780,98022,240000.0,279500.0,regular,buy
6968,7885100005,98108,299000.0,342500.0,regular,buy
6969,3037200010,98122,447500.0,572000.0,regular,buy
6972,2141300080,98006,707000.0,760184.5,regular,buy
6973,3387800380,98031,215000.0,288200.0,regular,buy
6974,2310000280,98038,275000.0,342000.0,regular,buy
6975,1687900170,98006,648000.0,760184.5,regular,buy
6976,8079000190,98059,415000.0,435000.0,regular,buy
6978,2473420170,98058,320000.0,335000.0,regular,buy
6979,1056200010,98004,750000.0,1150000.0,regular,buy
6980,263000359,98103,355000.0,550000.0,regular,buy
6981,6624010170,98031,246000.0,288200.0,regular,buy
6985,9542800290,98023,217000.0,268450.0,regular,buy
6987,475000080,98107,515000.0,529950.0,regular,buy
6990,6791100280,98075,430000.0,739999.0,regular,buy
6992,2881700547,98133,221000.0,375000.0,regular,buy
6995,7715600050,98125,385000.0,425000.0,regular,buy
6997,4027700797,98028,433000.0,445000.0,regular,buy
6998,9161100460,98116,525000.0,562750.0,regular,buy
7003,2767601100,98107,513000.0,529950.0,regular,buy
7004,2856100185,98117,365000.0,544000.0,regular,buy
7007,1761100190,98023,225000.0,268450.0,regular,buy
7009,5412310170,98030,177000.0,282255.0,regular,buy
7010,7751800080,98008,465000.0,545000.0,regular,buy
7012,4239400920,98092,149000.0,309780.0,regular,buy
7016,1446400670,98168,199950.0,235000.0,regular,buy
7017,203100460,98053,400000.0,635000.0,regular,buy
7020,1423800080,98058,225000.0,335000.0,regular,buy
7027,3426049132,98115,460000.0,567000.0,regular,buy
7028,3904901190,98029,567000.0,575000.0,regular,buy
7029,1789900080,98023,209950.0,268450.0,regular,buy
7031,5634500179,98028,424500.0,445000.0,regular,buy
7037,2522029136,98070,310000.0,463750.0,regular,buy
7040,3395800660,98146,190000.0,305000.0,regular,buy
7041,9414610010,98027,430000.0,570500.0,regular,buy
7042,5379805120,98188,213000.0,264000.0,regular,buy
7043,1530900290,98072,475000.0,515000.0,regular,buy
7045,8965400010,98006,715000.0,760184.5,regular,buy
7049,1328330290,98058,328000.0,335000.0,regular,buy
7050,4222100280,98003,239999.0,267475.0,regular,buy
7051,4222200280,98003,225000.0,267475.0,regular,buy
7055,3329530480,98001,241000.0,260000.0,regular,buy
7060,8944360170,98029,517500.0,575000.0,regular,buy
7062,1338801060,98112,560000.0,915000.0,regular,buy
7066,1423400005,98058,249950.0,335000.0,regular,buy
7067,9521100585,98103,499950.0,550000.0,regular,buy
7068,2025059150,98004,1038000.0,1150000.0,regular,buy
7072,2624049073,98118,360000.0,367500.0,regular,buy
7073,1523059180,98059,354900.0,435000.0,regular,buy
7079,7104100050,98136,485000.0,489950.0,good,buy
7080,8944360290,98029,477000.0,575000.0,regular,buy
7081,6072500050,98006,560000.0,760184.5,good,buy
7084,3582750170,98028,410000.0,445000.0,regular,buy
7085,255370420,98038,318200.0,342000.0,regular,buy
7087,3832150190,98031,263000.0,288200.0,regular,buy
7088,5279100680,98027,240000.0,570500.0,regular,buy
7089,7889601870,98146,281500.0,305000.0,regular,buy
7091,1912100882,98102,482000.0,720000.0,regular,buy
7092,8563020170,98052,485000.0,615000.0,regular,buy
7093,8656800020,98014,309000.0,415000.0,regular,buy
7094,3876540780,98003,221000.0,267475.0,regular,buy
7097,9141100005,98133,285000.0,375000.0,regular,buy
7099,1796360080,98042,237950.0,292000.0,regular,buy
7101,5560000680,98023,199950.0,268450.0,regular,buy
7103,6813600415,98103,515000.0,550000.0,regular,buy
7104,6751300255,98007,470000.0,555000.0,regular,buy
7105,3300700480,98117,330000.0,544000.0,regular,buy
7108,6817801150,98074,555000.0,642000.0,regular,buy
7109,1454100005,98125,350000.0,425000.0,regular,buy
7110,104540840,98023,240000.0,268450.0,regular,buy
7111,2207100635,98007,419900.0,555000.0,regular,buy
7114,6150700169,98133,304700.0,375000.0,regular,buy
7115,8691350130,98075,715000.0,739999.0,regular,buy
7116,6189200345,98005,738950.0,765475.0,regular,buy
7117,2222059099,98042,215000.0,292000.0,regular,buy
7118,7227800660,98056,300000.0,380000.0,regular,buy
7121,7616200050,98116,500000.0,562750.0,regular,buy
7123,8563020380,98052,519900.0,615000.0,regular,buy
7124,1454100480,98125,378500.0,425000.0,regular,buy
7126,2155000480,98052,499950.0,615000.0,regular,buy
7128,1026069163,98077,630000.0,652475.0,regular,buy
7129,4427100095,98125,360000.0,425000.0,regular,buy
7132,2287000010,98040,713400.0,993750.0,regular,buy
7133,3692900010,98115,445000.0,567000.0,good,buy
7136,8945100050,98023,222000.0,268450.0,regular,buy
7139,4232901990,98119,605000.0,744975.0,regular,buy
7140,3578401760,98074,393000.0,642000.0,regular,buy
7142,5116000250,98028,320000.0,445000.0,regular,buy
7143,1099600010,98023,210000.0,268450.0,regular,buy
7145,7312100010,98059,410000.0,435000.0,regular,buy
7150,9407001700,98045,255000.0,399500.0,regular,buy
7151,1473200130,98133,303000.0,375000.0,regular,buy
7152,4037200585,98008,394950.0,545000.0,regular,buy
7155,1545808110,98038,250000.0,342000.0,regular,buy
7157,2754700170,98115,443500.0,567000.0,regular,buy
7159,7201600190,98052,430000.0,615000.0,regular,buy
7162,8965000050,98052,515000.0,615000.0,regular,buy
7164,4057300170,98029,305000.0,575000.0,regular,buy
7166,8155750010,98030,237000.0,282255.0,regular,buy
7167,2159900020,98007,445000.0,555000.0,regular,buy
7169,2085200545,98038,180000.0,342000.0,regular,buy
7173,5628400080,98028,420000.0,445000.0,regular,buy
7174,7657000225,98178,205000.0,278277.0,regular,buy
7178,526059224,98011,260000.0,470000.0,regular,buy
7181,4137000460,98092,249000.0,309780.0,regular,buy
7183,1175000073,98107,500000.0,529950.0,regular,buy
7185,7137960460,98092,225000.0,309780.0,regular,buy
7186,8805400010,98056,275500.0,380000.0,regular,buy
7189,8648210050,98042,280000.0,292000.0,regular,buy
7197,717000225,98118,235000.0,367500.0,regular,buy
7198,792500190,98070,410000.0,463750.0,regular,buy
7199,3820100284,98028,355000.0,445000.0,regular,buy
7204,3432501315,98155,277000.0,375000.0,regular,buy
7208,1446403145,98168,170000.0,235000.0,regular,buy
7211,1446400725,98168,165000.0,235000.0,regular,buy
7212,4030500130,98042,243500.0,292000.0,regular,buy
7213,3319500299,98144,304000.0,450000.0,regular,buy
7217,7137960440,98092,292500.0,309780.0,regular,buy
7218,3946900010,98115,500007.0,567000.0,regular,buy
7221,2459000020,98030,258000.0,282255.0,regular,buy
7222,126049167,98028,380000.0,445000.0,regular,buy
7225,5602000275,98022,259950.0,279500.0,good,buy
7226,1446403617,98168,123000.0,235000.0,regular,buy
7227,2767603649,98107,520000.0,529950.0,regular,buy
7230,2592400470,98034,438000.0,445950.0,regular,buy
7232,1211000185,98122,375000.0,572000.0,regular,buy
7234,984100010,98058,300000.0,335000.0,regular,buy
7235,6127010670,98075,627000.0,739999.0,regular,buy
7238,2473381150,98058,325000.0,335000.0,regular,buy
7239,9269750010,98023,230000.0,268450.0,regular,buy
7240,1924069071,98027,485000.0,570500.0,regular,buy
7245,1446403850,98168,118125.0,235000.0,regular,buy
7246,1446403850,98168,212000.0,235000.0,regular,buy
7249,1473000020,98052,416000.0,615000.0,regular,buy
7251,2212210660,98031,204000.0,288200.0,regular,buy
7255,1005000250,98118,350000.0,367500.0,regular,buy
7257,1775910460,98072,395000.0,515000.0,regular,buy
7261,1022049182,98198,175000.0,265000.0,regular,buy
7262,3578400780,98074,508800.0,642000.0,regular,buy
7263,6905200050,98119,606400.0,744975.0,regular,buy
7264,303100080,98092,245100.0,309780.0,regular,buy
7266,8718500095,98028,415000.0,445000.0,regular,buy
7267,1774000780,98072,469500.0,515000.0,regular,buy
7268,2421039075,98023,195000.0,268450.0,regular,buy
7273,1245500250,98033,555500.0,678350.0,regular,buy
7274,9828700005,98122,440000.0,572000.0,regular,buy
7275,5101402312,98115,485000.0,567000.0,regular,buy
7277,6145602125,98133,295000.0,375000.0,regular,buy
7278,9346910500,98006,700000.0,760184.5,good,buy
7282,1626069069,98077,600000.0,652475.0,regular,buy
7284,7640400250,98177,506000.0,554000.0,regular,buy
7286,8127700440,98199,654000.0,689800.0,regular,buy
7289,1425059174,98052,390000.0,615000.0,regular,buy
7290,2155000290,98052,550000.0,615000.0,regular,buy
7292,5561400440,98027,465000.0,570500.0,regular,buy
7293,4178500440,98042,279900.0,292000.0,regular,buy
7295,9412200660,98027,395000.0,570500.0,regular,buy
7296,2780700020,98028,375000.0,445000.0,regular,buy
7297,1868901815,98115,547000.0,567000.0,regular,buy
7299,225039145,98117,285000.0,544000.0,regular,buy
7302,9415950020,98055,260000.0,294950.0,regular,buy
7304,3211200460,98034,389000.0,445950.0,regular,buy
7305,2297400250,98034,445000.0,445950.0,regular,buy
7306,9268200440,98117,400000.0,544000.0,regular,buy
7309,1829700050,98155,335000.0,375000.0,regular,buy
7312,6373000130,98116,555000.0,562750.0,regular,buy
7314,8965450190,98006,295000.0,760184.5,regular,buy
7316,3764800250,98034,330000.0,445950.0,regular,buy
7317,6607000095,98118,286000.0,367500.0,regular,buy
7318,4358700188,98133,305000.0,375000.0,regular,buy
7321,9407001330,98045,355000.0,399500.0,regular,buy
7323,2202500290,98006,435000.0,760184.5,regular,buy
7325,5244800895,98109,595000.0,736000.0,regular,buy
7326,100100050,98155,275000.0,375000.0,regular,buy
7327,7454001060,98146,295000.0,305000.0,regular,buy
7329,203101330,98053,485000.0,635000.0,regular,buy
7331,5101402472,98115,340500.0,567000.0,regular,buy
7332,4310700020,98103,280000.0,550000.0,regular,buy
7334,7905200381,98116,483000.0,562750.0,regular,buy
7337,6870310010,98052,599950.0,615000.0,regular,buy
7338,2970800130,98166,215000.0,390000.0,regular,buy
7340,325059126,98033,565000.0,678350.0,good,buy
7345,1389310130,98014,330000.0,415000.0,regular,buy
7348,8682261650,98053,554000.0,635000.0,regular,buy
7349,8100400170,98052,500000.0,615000.0,regular,buy
7351,6882510020,98118,340000.0,367500.0,good,buy
7354,1395500020,98034,279900.0,445950.0,regular,buy
7362,2025700430,98038,269500.0,342000.0,regular,buy
7363,739800250,98031,269000.0,288200.0,regular,buy
7365,1518000290,98019,325000.0,401250.0,regular,buy
7371,7518502960,98117,395000.0,544000.0,regular,buy
7373,6421100592,98052,510000.0,615000.0,regular,buy
7374,7967200290,98001,190000.0,260000.0,regular,buy
7375,7228501903,98122,250000.0,572000.0,regular,buy
7378,7849201100,98065,323000.0,500000.0,regular,buy
7381,3897100275,98033,460000.0,678350.0,regular,buy
7383,2770600795,98199,585000.0,689800.0,regular,buy
7384,1148000190,98166,249950.0,390000.0,regular,buy
7385,5039300305,98199,450000.0,689800.0,regular,buy
7388,1862400479,98117,350000.0,544000.0,regular,buy
7392,424069130,98075,584999.0,739999.0,regular,buy
7393,2231800020,98133,366000.0,375000.0,good,buy
7394,3625700080,98040,987500.0,993750.0,regular,buy
7395,3343901188,98056,300000.0,380000.0,regular,buy
7396,1328330430,98058,299000.0,335000.0,regular,buy
7397,2464400500,98115,560000.0,567000.0,regular,buy
7399,5095400630,98059,360000.0,435000.0,regular,buy
7400,1788300020,98023,183500.0,268450.0,regular,buy
7401,3336001470,98118,311000.0,367500.0,good,buy
7403,1545803340,98038,269000.0,342000.0,good,buy
7406,2385200050,98059,425000.0,435000.0,regular,buy
7411,926069132,98077,450000.0,652475.0,regular,buy
7413,2599200460,98092,294000.0,309780.0,regular,buy
7416,8651402660,98042,175409.0,292000.0,regular,buy
7418,3881900321,98144,339950.0,450000.0,regular,buy
7419,1524079028,98024,393000.0,460000.0,regular,buy
7420,626049091,98133,275500.0,375000.0,good,buy
7421,6073200020,98006,485000.0,760184.5,good,buy
7422,3243100050,98059,250000.0,435000.0,regular,buy
7427,2223069120,98027,440000.0,570500.0,regular,buy
7429,1685200020,98092,203000.0,309780.0,regular,buy
7430,9510970050,98052,583000.0,615000.0,regular,buy
7438,1223089016,98045,325000.0,399500.0,regular,buy
